venueId,latitude,longitude
l6304,40.73665704,-74.00133133
l8846,40.806224,-73.941819
l3683,40.75653417,-73.99421403
l8678,40.87995558,-74.11873483
l9957,40.86917188,-74.054129
l5818,40.66116809,-73.97906871
l7542,40.71407,-73.95017523
l6649,40.56284271,-73.91834636
l3193,40.8670225,-73.89393568
l2453,40.71400481,-73.96559245
l4820,40.73598132,-74.02930938
l4530,40.86023699,-73.93291951
l2863,40.80023122,-73.99446487
l4203,40.73198686,-73.98380354
l2704,40.75895826,-73.96156316
l1371,40.67685119,-73.98010177
l7111,40.714045,-73.950255
l3123,40.68647961,-73.97434294
l8112,40.72525013,-73.97798399
l3140,40.71817726,-74.17684116
l2993,40.88431303,-74.0562864
l5521,40.71980900000001,-73.9527
l8618,40.71660444,-73.99689977
l6310,40.68592592,-73.97349393
l7951,40.752684,-73.90831232
l8985,40.73149467,-74.00541012
l5141,40.721353,-73.95775
l5679,40.77982651,-73.98888588
l2349,40.74319546,-73.88231497
l7622,40.74282819,-73.8821829
l6546,40.73267114,-74.00322949
l2031,40.78279988,-73.97341490000002
l2205,40.72316832,-74.00301800000003
l6861,40.66494132,-73.91584037
l8456,40.69003644,-73.97968855
l515,40.75364622,-73.91210859
l8433,40.87012716,-73.95696554
l9298,40.82166391,-73.99257272
l8405,40.75366755,-74.02808723
l1653,40.73685215,-74.15033340000002
l6578,40.70424771,-73.99249238
l9321,40.72167458,-73.98838905
l3773,40.75851346,-73.98532391
l6139,40.71799278,-74.00001999999998
l2629,40.74485099,-73.96532536
l5240,40.71312031,-73.95752805
l3083,40.74554758,-73.94723612
l6079,40.744831,-73.997393
l7242,40.74946778,-73.99180412
l797,40.83778432,-74.18405059
l2681,40.780519,-73.920682
l3239,40.5966063,-73.97727231
l4141,40.91977148,-74.07540321
l9678,40.60354829,-73.91515
l9370,40.66779872,-73.98076178
l7288,40.86303055,-73.93283844
l4285,40.74797621,-73.99285966
l3147,40.69829138,-73.9966321
l1774,40.72979057,-74.00069304
l2524,40.72953529,-73.99347782
l9004,40.81928188,-73.96073341
l8561,40.680326,-73.994951
l3433,40.66875802,-73.97030354
l2252,40.76346247,-73.97400498
l9205,40.67914662,-73.95353303
l1552,40.73782411,-74.00020078
l3593,40.73650716,-73.98880407
l5515,40.67530042,-74.16981697
l6934,40.742805,-74.007654
l7237,40.78256,-73.97653299999998
l5214,40.73408053,-74.00426816
l8961,40.68809657,-73.70567731
l6470,40.73109566,-73.99531014
l1550,40.7369497,-73.99083853
l6831,40.7268685,-73.99480820000002
l5811,40.75377038,-73.98918676
l3398,40.79929296,-74.00858921
l9950,40.71984327,-74.00184631
l9610,40.83360647,-73.94507779
l1915,40.68779755,-73.89198303
l1446,40.75784647,-73.97099914
l8658,40.94657152,-74.0305143
l5537,40.72028976,-74.00542734
l4094,40.739489,-74.002074
l1846,40.76864675,-73.98086071
l9926,40.72968447,-73.99975764
l6577,40.74030754,-73.99071906
l8221,40.7223513,-74.00362545
l9345,40.76288747,-73.91232676
l2427,40.87627697,-74.03878791
l9425,40.71975629999999,-74.00614464
l1269,40.73353038,-74.00329835
l203,40.70411215,-73.94863673
l9832,40.72827121,-73.98865878
l5755,40.737104,-74.02906999999998
l4130,40.72241035,-73.99948218
l1492,40.77300702,-73.9158863
l5350,40.7913293,-74.05149937
l8976,40.64053341,-73.97712596
l6968,40.8939213,-73.81838322
l1180,40.70562922,-74.00100866
l9562,40.75069619,-73.82710241
l2919,40.69369648,-73.99020256
l2058,40.72798919,-74.05002155
l8430,40.88917465,-74.03852016
l4266,40.91143695,-73.77997398
l2939,40.69324948,-73.99137904
l5452,40.79015962,-73.95549774
l4427,40.81104838,-74.13724422
l4163,40.7918742,-74.04288442
l6239,40.76234583,-74.0822959
l8568,40.90505226,-74.03150692
l4971,40.7099506,-74.00893271
l1933,40.719607,-73.98676400000002
l9894,40.57168595,-74.1083622
l2217,40.713435,-74.006141
l7159,40.72182035,-73.996148
l6636,40.91399904,-74.10849094
l8344,40.72150300000001,-74.04271800000002
l5913,40.73733991,-74.02763844
l9548,40.64432414,-73.96453142
l3604,40.76434653,-73.95938777
l6000,40.72052632,-74.0012455
l2397,40.7132364,-74.01187154
l4570,40.64092454,-73.96389146
l2089,40.81042888,-74.20032308
l5270,40.71318403,-74.01178546
l1968,40.72095499,-74.04472037
l5311,40.70430345,-74.010173
l3382,40.72277054,-73.79508018
l2146,40.73811372,-74.00196701
l7554,40.779237,-73.977449
l9836,40.78120300000001,-73.979929
l7145,40.7128661,-74.01332617
l5348,40.799565,-73.96848
l7799,40.73096333,-74.00676440000002
l4878,40.7281629,-73.98801601
l6117,40.75703102,-73.98826853
l7979,40.77541126,-73.91127611
l9781,40.74068911,-74.0819478
l6071,40.73755534,-73.99220645
l9724,40.67380365,-73.95683352
l8223,40.727927,-74.07588778
l3652,40.75730502,-73.96864019
l7061,40.73988638,-74.00722682
l4209,40.74448928,-73.98132205
l7543,40.77926608,-73.97743875
l7632,40.7221035,-73.71695305
l8897,40.70771483,-73.78996568
l3622,40.75412688,-74.0319143
l1573,40.89832388,-73.85429714
l6015,40.77911158,-73.98163319
l844,40.73135645,-73.9886713
l5370,40.75686224,-73.98875634
l6853,40.65472092,-73.96178127
l2314,40.8984304,-73.85434628
l7673,40.6679768,-74.10600185
l2588,40.736013,-74.001056
l8137,40.7353238,-74.00177121
l8843,40.72522658,-73.986961
l9519,40.746212,-73.896168
l3080,40.73281984,-73.99811268
l1840,40.89674586,-73.87049158
l5690,40.81223089,-74.21516508
l9484,40.717618,-73.997252
l8500,40.92791041,-73.85456085
l5617,40.75837501,-73.98849697
l4335,40.729872,-73.980802
l7193,40.67312,-73.989684
l4201,40.77925782,-73.95514369
l2088,40.87262347,-73.82675779
l1171,40.72856335,-73.99995849
l8842,40.737269,-73.990717
l2664,40.91156668,-73.78010273
l3404,40.74290014,-73.99279118
l8470,40.76135384,-73.96053574
l5096,40.75916766,-73.98492157
l8578,40.72641904,-73.9892958
l3934,40.75719626,-73.8371939
l7597,40.7329359,-73.98644352
l5801,40.73543762,-74.0032196
l7297,40.71988372,-73.98809636
l2915,40.74610688,-74.02413672
l6153,40.8246821,-73.98430285
l1899,40.73670405,-73.95522059
l6381,40.71083121,-73.99130443
l3087,40.66939826,-73.9020267
l6874,40.7201,-73.955428
l6131,40.76231256,-73.95997897
l3901,40.7385661,-74.00351068
l2166,40.7632808,-73.80912370000001
l6020,40.71615148,-74.04504865
l3841,40.76096939999999,-73.99451245
l2757,40.74028677,-74.0071833
l9261,40.71260971,-73.90064298
l9033,40.712162,-73.90016047
l3575,40.74077282,-74.00689638
l8638,40.74791366,-73.98699447
l4476,40.75759514,-73.98686886
l6534,40.70309033,-73.92395496
l7766,40.72937065,-73.98794979
l9651,40.72799255,-73.9843258
l6371,40.79105972,-73.80529799
l6539,40.87497322,-73.90902042
l7932,40.68991275,-73.77652811
l5427,40.78026819,-73.94993401
l8690,40.83009592,-73.89184356
l2602,40.73682700000001,-73.986909
l5976,40.72589282,-73.99467945
l4930,40.84906259,-73.86863675
l7856,40.71960154,-73.94562886
l7962,40.738746,-74.00548
l9312,40.87385792,-73.90884179
l8280,40.71804499,-73.98987544
l3830,40.71427456,-73.95585773
l5229,40.743698,-73.982888
l3797,40.77082543,-73.98216215
l6842,40.77163687,-73.98262024
l7454,40.735074,-73.99310799999998
l5451,40.77964891,-73.95058838
l1829,40.7191159,-74.00343034
l4886,40.74766009,-73.98522684
l8257,40.924063,-74.10499417
l6264,40.7278692,-73.9856719
l8661,40.726057,-73.991733
l2854,40.73461265,-73.99217674
l6225,40.77555803,-73.95638006
l3840,40.8279,-73.92476396
l7434,40.72907045,-73.98681104
l1730,40.75516499,-73.92498404
l8639,40.728358,-73.98193
l2211,40.91193999,-73.77949835
l5565,40.72901832,-73.98834314
l3376,40.93951603,-74.118413
l3941,40.72902308,-73.98088217
l6451,40.742451,-74.00048000000002
l762,40.63625945,-73.99479022
l6154,40.75883853,-74.02384043
l8103,40.631426,-73.99549216
l3613,40.76033223,-73.98725273
l9290,40.764366,-73.979733
l8313,40.87484342,-73.90940666
l7339,40.8732478,-74.07949664
l8014,40.71981075,-73.99478674
l7203,40.75970876,-73.99563151
l5642,40.77576432,-73.98020625
l2649,40.75961417,-73.99469609
l6841,40.71946951,-73.98867026
l2043,40.73873259,-74.00015361
l7900,40.72308797,-74.05041168
l9356,40.74972602,-74.02677327
l7218,40.85416477,-73.79113761
l4954,40.73301221,-74.003798
l2224,40.79340869,-74.25605536
l8018,40.75366162,-73.97884369
l2966,40.72215257,-73.98682594
l5337,40.721148,-73.98937762
l9940,40.74205756,-74.038193
l9241,40.57882457,-74.07686234
l7509,40.72827688,-73.99928133
l6022,40.70828471,-73.94006073
l865,40.71967322,-73.97712596
l5446,40.71583865,-73.95895728
l3791,40.65531693,-73.94186034
l4034,40.72212005,-73.94996166
l1590,40.743736,-74.006375
l1669,40.72706973,-73.99190605
l3054,40.71386,-73.951577
l4802,40.75625012,-73.96771611
l8283,40.65426699,-73.94463579
l9428,40.72597382,-73.98953684
l8805,40.78668416,-74.23211393
l8003,40.80954276,-73.99055837
l5520,40.76334343,-73.98901459999998
l2456,40.74232251,-74.00333278
l7816,40.75438157,-73.96582777
l7056,40.8725232,-74.19472933
l6525,40.75797373,-73.92337834
l3043,40.72226743,-73.98837183
l3465,40.72012442,-73.98738472
l3925,40.72931421,-73.98930154
l1688,40.80023122,-73.82881165
l8834,40.65595308,-73.94733371
l8545,40.71969779999999,-73.98769604
l8875,40.73872121,-73.8866732
l2776,40.80853416,-73.94512372
l8294,40.790194,-73.954268
l2619,40.73319215,-73.98261554
l3297,40.77812523,-74.02435763
l8384,40.77013049,-74.02695688
l3299,40.77250538,-73.97392626
l5736,40.77245038,-73.97184284
l5346,40.88026776,-74.10104646
l6940,40.802236,-73.952263
l62,40.781333,-73.97965
l3905,40.73500513,-73.99326138
l1737,40.68782813,-73.97807581
l8736,40.791554,-73.94487
l7266,40.752183,-73.879059
l3959,40.72360525,-73.95165604
l8916,40.6787677,-73.9957922
l7093,40.74647666,-74.03171539
l2429,40.88662326,-73.878341
l9975,40.73184425,-74.04210091
l6559,40.764841,-73.812308
l2868,40.72007263,-74.0103681
l9747,40.73127528,-74.06769683
l6729,40.6946472,-73.95236492
l796,40.77909533,-73.98122549
l892,40.77729173,-73.98412228
l5237,40.7902246,-73.97508859999998
l7592,40.8895741,-73.90610218
l8254,40.72992554,-73.74508381
l3769,40.82998794,-74.2063622
l7760,40.63982913,-73.99750808
l5421,40.738374,-73.999829
l9902,40.717995,-73.989662
l5691,40.653804,-73.97153997
l1577,40.72059137,-73.96331906
l6464,40.65599675,-73.94328682
l8092,40.65671312,-73.94318104
l1355,40.635281,-73.992483
l5956,40.78419979,-73.97378278
l7786,40.71382962,-73.94966422
l2369,40.72040231,-73.84445161
l164,40.93190934,-74.01238511
l4083,40.94251513,-74.1485712
l8371,40.75689743,-73.99493138
l8554,40.76323494,-73.97267461
l5200,40.74847436,-73.98475624
l9131,40.74420009,-73.99493138
l2655,40.71877034,-73.95340101
l5880,40.72742138,-73.98279190000002
l2554,40.76004834,-73.91922187
l6547,40.74636903,-73.89921906
l3857,40.727094,-74.00296800000002
l6587,40.72102339,-73.99762285
l4607,40.72249408,-73.99771571
l7875,40.59299,-73.948318
l7748,40.72403492,-74.00319815
l5802,40.73802516,-73.98798732
l6669,40.92171713,-74.07617569
l9109,40.732692,-73.98767397
l2908,40.75554713,-73.96856546
l8774,40.75977702,-73.99167746
l7241,40.72824256,-73.98212671
l1429,40.72795461,-73.99326138
l4430,40.93773416,-74.12587166
l8446,40.722002,-73.9856342
l9985,40.92073312,-74.04839794
l755,40.74001922,-73.99469609
l3263,40.73819586,-74.00347051
l4650,40.72999058,-73.99120331
l4143,40.680749,-73.974896
l5584,40.7423894,-73.98376911
l4857,40.77155,-73.95620002
l2099,40.78567564,-73.98450851
l7164,40.787149600000006,-73.97172231
l5660,40.74246,-74.029347
l9600,40.77172909,-73.9823745
l6849,40.78054143,-73.97721291
l8863,40.67396596,-73.97013187
l675,40.73317756,-73.99116039
l5153,40.67367302,-73.97013187
l6337,40.74513808,-73.97647455
l5773,40.71448092,-73.87130988
l1803,40.77841289999999,-73.98201942
l7423,40.80562395,-73.96562689
l2739,40.77789724,-73.98229837
l1887,40.84085839,-74.15875473
l3919,40.84188829,-73.8734892
l8378,40.67719225,-73.99832871
l8611,40.72611767,-73.95212848
l7364,40.85790126,-73.88419838
l7775,40.66732465,-73.737388
l7507,40.64131201,-73.83439064
l1586,40.778906,-73.97776999999998
l5007,40.778056,-73.97846529
l4970,40.82600061,-73.95562239
l8619,40.77715949,-73.95236781
l3328,40.73095573,-73.9859557
l8867,40.7003194,-73.90386398
l7984,40.72252201,-74.003804
l4738,40.752713,-73.980678
l6362,40.78278363,-74.18432236
l4974,40.73539436,-74.00042332
l7115,40.719385,-73.95276899999998
l3312,40.75546586,-73.98723364
l3697,40.70637212,-74.0095067
l1474,40.72240464,-73.95522952
l6216,40.77506559,-73.96882296
l4153,40.76289049,-73.97402957
l6975,40.788645,-73.97425928
l8256,40.69985666,-73.90288793
l8514,40.77348003,-73.98205899999998
l2424,40.75828,-73.96925300000002
l5358,40.75032691,-73.98934746
l8183,40.643233,-74.102937
l4148,40.70325,-73.994802
l5953,40.646889,-73.98110188
l9961,40.69664827,-74.17739153
l5273,40.616119,-73.993421
l7172,40.80183929,-74.01412009999999
l3171,40.77821865,-73.98549084
l7576,40.69014050000001,-73.98197651
l2471,40.72218307,-73.94993484
l5263,40.695043,-73.99514061
l3218,40.88621093,-73.90973170000002
l2139,40.7330134,-74.00143332
l4606,40.85320906,-74.22380201
l4412,40.74331831,-73.88193025
l7645,40.77529439999999,-73.9803622
l8374,40.734757,-73.98304300000002
l9165,40.69199528,-73.81057262
l5532,40.71819123,-73.950197
l6962,40.75171103,-73.99309158
l237,40.83304509,-73.86081592
l5178,40.723435,-73.951738
l8207,40.74892502,-73.98905477
l182,40.74530618,-73.94837379
l9133,40.76689974,-73.97386551
l7440,40.88518726,-73.90948482
l5674,40.75626443,-73.96740043
l4646,40.689494,-73.99246395
l4869,40.73937177,-73.99412221
l3894,40.75543084,-74.144715
l2732,40.90307563,-73.91464047
l683,40.79535806,-73.93105745
l5719,40.67520278,-73.90318394
l314,40.68881470000001,-73.98510632
l7209,40.75520142,-73.97102209
l4615,40.75619842,-73.97160178
l8465,40.75364550000001,-73.99337042
l5576,40.7193778,-73.95621820000002
l9684,40.77657677,-73.99165392
l5020,40.775053,-73.953727
l8858,40.66505798,-73.90522471
l3640,40.7674265,-73.98600735
l4138,40.73037217,-74.00198422
l9467,40.76582482,-73.983486
l9766,40.72616149,-74.00263268
l4881,40.70838587,-74.00035446
l7732,40.89857237,-73.85452111
l5244,40.78976972,-73.78866434
l8083,40.73199567,-74.0035817
l4855,40.72621889,-73.9917865
l3134,40.737556700000006,-74.00818752
l4958,40.73183206,-74.00324643
l4309,40.797223,-73.93469
l3943,40.59707034,-73.98507762
l9542,40.714669,-73.9976365
l3287,40.72393331,-73.99804178
l7593,40.81219813,-74.013127
l8169,40.77166717,-73.83479887
l345,40.64925721,-73.78267765
l534,40.72554094,-73.74190168
l3764,40.65062473,-73.76847267
l9067,40.75844849,-73.99279654
l7966,40.77506559,-73.87434483
l2872,40.83416102,-73.94503761
l1172,40.68499609,-73.94186034
l8255,40.76741096,-73.96537147
l301,40.72270549,-73.99819851
l6617,40.73303953,-73.99974042
l4196,40.72439899,-73.99753103
l2027,40.74471769,-73.97109097
l7178,40.7633043,-74.03190282
l1870,40.63072779,-73.97716999
l1579,40.63554789,-73.97815704
l2079,40.6085329,-74.09144485
l3383,40.856028,-73.90084499999998
l1279,40.72995820000001,-73.8607923
l5441,40.67838332,-73.94846453
l3359,40.67559335,-73.90301228
l3872,40.85127,-73.895332
l4300,40.77095258,-74.21140085
l3389,40.70114391,-73.80793463
l1862,40.70012693,-73.80860097
l2668,40.77364375,-73.96081924
l2875,40.71299104,-73.78283049
l336,40.8024719,-74.15586487
l2961,40.77451522,-73.98132423
l9381,40.788859,-73.944057
l2944,40.67657411,-73.74043927
l6763,40.70374101,-73.80864143
l6563,40.74170520000001,-73.989812
l7075,40.75570968,-73.9232254
l7662,40.736306,-73.98957800000002
l4471,40.753018,-73.9928813
l6221,40.74570764,-73.94828084
l1472,40.72773425,-74.00777436
l3194,40.75353218,-73.98182354
l2005,40.70489849,-74.01238511
l1855,40.70343522,-73.81633261
l7944,40.78486329,-73.94494057
l4067,40.7759124,-73.98830652
l2074,40.72754997,-74.00728659
l9584,40.73893324,-74.00283337
l2023,40.82966916,-74.13704525
l3771,40.84841002,-73.91185391
l9250,40.7396179,-73.9921997
l3720,40.74000688,-74.00581181
l5310,40.72570988,-74.00500596
l5823,40.74185967,-73.99047375
l9629,40.76826,-74.04493565
l5458,40.763921,-73.771199
l9169,40.73060325,-73.86311236
l8731,40.69039639,-73.99475348
l8400,40.72974404,-74.00072747
l4197,40.74556629,-73.98013115
l3053,40.74077826,-73.98768315
l3449,40.71862354,-73.98815632
l6029,40.74527034,-73.99230873
l7945,40.714796,-74.00568299999998
l9125,40.72847826,-73.99839184
l6159,40.76270822,-73.98960571
l7066,40.74804225,-73.75642465
l5246,40.76073686,-73.96841634
l6147,40.7656055,-73.98742490000002
l4325,40.74532376,-73.99222900000002
l4966,40.717854,-74.000208
l3343,40.91983291,-74.13420666
l2821,40.75929496,-73.97823651
l6421,40.726818,-73.985435
l2322,40.74959782,-73.98746967
l4189,40.73823004,-73.98783237
l6383,40.74176116,-73.88117228
l9823,40.80685816,-73.98961544
l4023,40.75535208,-73.98656845
l6728,40.87291084,-73.91851199999998
l9696,40.66061981,-73.9794445
l5340,40.64948514,-73.97588253
l5102,40.62599054,-73.97624497
l1834,40.72814633,-74.00120951
l1533,40.62098151,-73.97536685
l5954,40.87911627,-74.07859031
l5320,40.614812,-73.974199
l8721,40.68869306,-73.99276784
l2835,40.71105463,-74.00867529
l4780,40.73738738,-73.98839479
l2592,40.60906918,-73.97311126
l7118,40.684322,-73.995021
l2745,40.57611916,-73.97605419
l4313,40.59605782,-73.97335589
l457,40.80232143,-73.967963
l6772,40.740548,-73.98192
l5806,40.74234739,-73.98940086
l6511,40.67454668,-73.96321621
l3268,40.75372604,-73.98864156
l3945,40.733176,-73.810405
l6214,40.877675,-73.866298
l4907,40.63180863,-73.95350433
l5670,40.83055053,-74.26010013
l1833,40.74185268,-74.00432555
l9944,40.740832,-73.990227
l5552,40.75576433,-73.98581223
l5842,40.77033683,-73.83692265
l2608,40.70901127,-74.01094437
l3585,40.89559948,-73.97604409
l6732,40.67418064,-73.72737191
l1881,40.79151161,-73.94457839
l5449,40.6802,-73.752535
l8203,40.57973885,-73.9814964
l1987,40.82514376,-73.95717144
l6527,40.89606235,-73.97549629
l5149,40.738098,-74.00417
l4956,40.57413077,-73.97511005
l9500,40.823269,-74.15611899999998
l1210,40.58085356,-73.97476137
l5615,40.844259,-73.8815392
l7739,40.75221125,-73.98605901
l3138,40.72400949,-73.99834019
l8523,40.73444047,-73.87095097
l8687,40.60109289,-73.99249238
l3014,40.72906373,-74.01128769
l7035,40.87363232,-73.89048100000002
l360,40.74673676,-73.98262024
l2762,40.76442135,-73.99944305
l3876,40.73314504,-73.86301517
l8636,40.73293545,-74.00398124
l8544,40.68391693,-73.97675003
l6670,40.76518,-74.02026
l939,40.7434671,-74.02893642
l4619,40.74488351,-73.93421173
l8952,40.63942645,-73.97976990000002
l4177,40.74299725,-74.05132961
l5341,40.73026981,-73.86360623
l5189,40.7248458,-73.99666449
l2490,40.76123753,-73.97577434
l2722,40.92405994,-74.07398701
l9476,40.92359787,-74.07411575
l4938,40.72788438,-73.98509484
l4627,40.75492947,-73.75667095
l9819,40.687689,-73.970745
l7725,40.74337205,-73.98467589
l2973,40.74247745,-74.00684595
l2666,40.745179,-73.992453
l5194,40.74016102,-73.98666161
l3677,40.618779,-74.030048
l3560,40.774626,-73.959236
l2759,40.83967852,-73.91834636
l1110,40.74889538,-73.98856696
l2434,40.759019,-73.82994493
l4847,40.82750052,-73.97340971
l1271,40.720677,-74.269471
l1587,40.70037464,-73.94091031
l5107,40.75919236,-73.95305661
l6469,40.720793,-73.998522
l9784,40.6551297,-73.94575514
l1381,40.73009874,-73.86145272
l3002,40.59083263,-73.95125997
l5616,40.82257526,-73.97845461
l9092,40.73990873,-73.98478746
l5038,40.79146893,-74.23331941
l5774,40.70977711,-73.99171189
l4147,40.7602394,-73.97610723
l1559,40.75969839,-73.97620479999998
l8180,40.73462466,-73.98654699
l2243,40.74716739,-73.98341328
l3151,40.76026766,-73.97512579999999
l4192,40.76161763,-73.97267506
l3117,40.84076211,-73.93953323
l6685,40.75763401,-73.99498303
l9565,40.66414486,-73.98047199999998
l3474,40.737231,-73.99679300000003
l661,40.74663922,-73.94554138
l5201,40.745008,-73.978639
l6223,40.75911261,-73.98462998
l5809,40.77805217,-73.90865
l533,40.73081839,-73.99138477
l4436,40.7546357,-73.98010177
l5103,40.67085009,-73.87511421
l1597,40.91724345,-74.17148336
l6915,40.58790253,-73.93200693
l6503,40.74498461,-73.99423698
l3078,40.74627504,-73.97971725
l6005,40.62904027,-73.99963349
l7190,40.6257914,-74.00135482
l1007,40.82374735,-73.93987656
l9264,40.83899844,-74.15545202
l5480,40.745341,-73.97998199999998
l4759,40.7927292,-73.97301369
l4748,40.72672879,-73.99563725
l613,40.6804753,-73.84372473
l3483,40.76162733,-73.99033455
l1581,40.76085023,-73.96694126
l4514,40.76134,-73.96789039
l4304,40.93758532,-74.01820649
l6699,40.76115461,-73.96794319
l5356,40.75141031,-73.98225546
l7680,40.73668692,-74.02913724
l5187,40.76007122,-73.98636891
l4916,40.671416,-73.99287055
l9955,40.674138,-73.975679
l4269,40.72880254,-73.988159
l1655,40.75422695,-73.98861287
l5653,40.724898,-73.99596600000002
l5047,40.77657677,-73.9791441
l5695,40.67272051,-74.11724878
l6820,40.82802977,-73.92553117
l7389,40.78962851,-73.84895612
l4989,40.74607025,-73.94567013
l1166,40.7715858,-73.8364432
l8570,40.63095,-74.10301458
l6412,40.90926397,-74.03124332
l1139,40.77659832,-73.98040021
l5686,40.7597662,-73.97392052
l6543,40.80440427,-73.96643044
l4120,40.8048818,-74.24818632
l1713,40.76750917,-73.93837452
l9726,40.73548288,-73.99163729
l7985,40.76123678,-73.97339823
l6839,40.749767,-73.985442
l9750,40.77032058,-73.98669720000002
l4800,40.70940576,-73.83814731
l5371,40.75287326,-73.93275797
l9560,40.79738886,-74.17938384
l1206,40.76459171,-73.97121298
l9854,40.75646615,-73.98174319
l2913,40.75407124,-73.98446354
l5017,40.75953472,-73.97844887
l5140,40.9183865,-74.07151736
l5602,40.8586576,-74.04902902
l5208,40.75205385,-73.98539901
l3084,40.71594005,-73.98682594
l6289,40.7434627,-73.98473697
l5009,40.75911807,-73.98258685
l7366,40.76895759,-74.02627408
l5110,40.80799107,-73.96203956
l9435,40.752021,-73.98986
l4372,40.71467146,-73.83194447
l2663,40.741503,-74.030671
l9507,40.78200149,-73.98079622
l9690,40.714818,-74.00584723
l4291,40.70718136,-74.01041865
l5634,40.76088722,-73.99073628
l3417,40.81562808,-73.95837307
l8194,40.76395770000001,-73.96822694
l7827,40.70897100000001,-74.007739
l9212,40.735161,-73.895461
l7267,40.76707219,-73.84393659
l9807,40.76429133,-73.97721291
l7853,40.73201453,-73.99017959999998
l2144,40.75418872,-73.94186034
l2578,40.7235186,-74.03974056
l8039,40.88517,-73.91004747
l2881,40.64672168,-73.9570172
l910,40.82533633,-73.97627367
l7556,40.95903014,-74.07179832
l5925,40.59978634,-73.99027143
l8281,40.76354373,-73.98296356
l6491,40.81332152,-73.93113416
l8781,40.82005687,-73.95030711
l6395,40.762219,-73.92573900000002
l5967,40.60725372,-73.91848128
l5694,40.726414,-73.995526
l4822,40.86461681,-74.06804676
l7661,40.64245175,-73.79061699
l1202,40.76187989,-74.04414743
l7802,40.74513083,-73.99867303
l8726,40.82207173,-73.92988269
l9194,40.68823601,-73.98219084
l8028,40.735282,-74.00493
l7119,40.761373,-73.960426
l1945,40.71605085,-74.01229043
l4494,40.67621785,-73.9833954
l1605,40.60092327,-73.97712596
l3655,40.7561899,-73.97056293
l9322,40.90754499,-74.03167248
l5876,40.7751876,-73.98064699999998
l5866,40.73749393,-73.99149955
l7135,40.85790915,-73.97712596
l920,40.72983,-74.00692
l9758,40.73047026,-74.00128841
l6246,40.74111182,-73.98759842
l7623,40.73701801,-73.99562577
l4123,40.75952573,-73.97853496
l9436,40.74624907,-73.8963604
l4144,40.72132945,-74.04318456
l7527,40.771485,-73.95922147
l4528,40.75377861,-73.99197445
l3718,40.78003977,-73.94729018
l5920,40.70729361,-74.01820649
l883,40.77937325,-73.95507135
l2988,40.72563263,-74.00750041
l9839,40.76335799,-73.97306535
l4282,40.69705196,-73.93480817
l9254,40.73333974,-73.86277928
l6776,40.74464913,-73.91863363
l6666,40.733191,-73.993512
l3582,40.78459913,-73.9773584
l5902,40.74290644,-73.98200145
l2971,40.77212438,-73.98369312
l1955,40.73709603,-73.99273753
l6268,40.72998081,-74.15903569
l8439,40.72208382,-73.99673335
l1240,40.634953,-74.014235
l3675,40.75290467,-73.97297925
l6780,40.915718,-74.073044
l7869,40.61473455,-74.17708482
l8493,40.80349088,-74.169678
l979,40.76415462,-73.98689691
l5706,40.83310951,-73.91478974
l5126,40.83329771,-73.91433
l6862,40.67993157,-73.96803753
l6386,40.74499789,-73.98860139
l1914,40.76058068,-73.98322389
l2436,40.75234627,-73.97446577
l6420,40.74161104,-74.0011636
l9829,40.73218146,-73.98189815
l5522,40.75462876,-73.9840579
l6783,40.76211798,-73.97141601
l567,40.74970348,-73.987813
l9118,40.7278444,-73.98223102
l4798,40.76198066,-73.99002465
l4072,40.78939508,-74.19575707
l2313,40.74036719,-74.00580608
l7601,40.82111055,-73.97452316
l4310,40.84113866,-73.85954899
l6449,40.68823093,-73.99129295
l7086,40.73147027,-74.00227009999998
l4317,40.71916167,-73.99774336
l1454,40.87364276,-73.9081192
l9451,40.733287,-73.993352
l6270,40.63112805,-73.95105333
l3964,40.76523438,-73.97995255
l3644,40.69068578,-73.98433154
l7758,40.79056618,-73.94756906
l8351,40.74173065,-73.98818244
l6714,40.75659552,-73.98437977
l1568,40.725379,-73.98359599999998
l4226,40.78427092,-73.97751336
l7723,40.86225161,-73.91318321
l6719,40.92517863,-73.96336734
l9501,40.73294779,-74.00003883
l6002,40.78957249,-73.94351069
l3554,40.72130138,-73.98828575
l2352,40.718889,-74.04361800000002
l618,40.71930535,-74.03364133
l3834,40.60244708,-73.97195763
l6175,40.74532244,-74.18303490000002
l6846,40.75229022,-73.98985248
l8771,40.85103704,-73.93844962
l2764,40.9669698,-74.07514572
l1703,40.74629298,-73.97945898
l9508,40.7466777,-73.97938437
l7363,40.749973,-73.93449244
l8315,40.76354373,-73.98240566
l4110,40.74768164,-73.986323
l2020,40.84053484,-73.94120693
l2167,40.73692493,-73.98861287
l9770,40.76006478,-73.97584322
l4379,40.76004983,-73.97590635
l3301,40.71408594,-74.00858402
l6324,40.67440772,-73.73511819
l6323,40.6139013,-73.999338
l6507,40.73506401,-73.99091992
l8522,40.85085038,-73.92935157
l6115,40.71325426,-74.01146412
l2512,40.84852098,-73.87776173
l9822,40.74270922,-74.03231594
l5019,40.72306983,-74.00795225
l4540,40.86730079,-73.897198
l3236,40.77165048,-74.23231640000002
l5190,40.74963033,-73.98809195
l8704,40.78275114,-74.19844151
l3184,40.81286731,-73.96330833
l7407,40.75080259,-73.9913733
l5151,40.764071,-73.97855200000002
l1625,40.73168604,-74.17376899
